Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
152,coronelzeta,,9,3 - 3 - 0drop,48.28%,50.39%,Dark Inteleon,,coronelzeta
153,TornadusF4n,,9,3 - 2 - 0drop,48.10%,52.28%,Calyrex Inteleon,,tornadusf4n
154,Cameron Padilla,,9,3 - 6 - 0,47.22%,44.92%,Mew Genesect,,camycameron
155,Jacob Quinn,,9,3 - 4 - 0drop,47.05%,46.11%,Whimsicott,,beastman66
156,gunplapilot,,9,3 - 5 - 0drop,46.18%,47.16%,Arceus Duraludon,,gunplapilot
157,SuperSulcata,,9,3 - 5 - 0drop,42.81%,45.76%,Rayquaza Flaaffy,,supersulcata
158,JMUBoy,,9,3 - 4 - 0drop,42.53%,48.59%,Boltund Flaaffy,,jmuboy
159,polka2018A,,9,3 - 6 - 0,41.80%,43.91%,Duraludon,,polka2018a
160,ChromePvP,,9,3 - 4 - 0drop,41.67%,45.80%,Jolteon Inteleon,,chromepvp
161,chinoazul18,,9,3 - 4 - 0drop,41.27%,40.30%,Urshifu Inteleon,,chinoazul18
162,Luiguer,,9,3 - 6 - 0,41.23%,41.41%,Rapid Strike Malamar,,luiguer
163,Michele  Babin,,9,3 - 4 - 0drop,41.21%,45.18%,Mew Genesect,,michelebabin
164,MrMighty314,,9,3 - 4 - 0drop,41.20%,41.64%,Suicune Ludicolo,,mrmighty314
165,NGKyVong,,9,3 - 4 - 0drop,40.99%,47.21%,Gengar,,ngkyvong
166,Blaksnak,,9,3 - 3 - 0drop,40.74%,47.37%,Calyrex Inteleon,,blaksnak
167,sapocururu,,9,3 - 4 - 0drop,40.24%,47.00%,Arceus Duraludon,,sapocururu
168,Opun4130,,9,3 - 3 - 0drop,38.81%,48.01%,Arceus Ice Rider,,opun4130
169,Blask,,9,3 - 3 - 0drop,37.17%,49.08%,Mew Genesect,,blask
170,Lpc1994,,6,2 - 2 - 0drop,71.53%,56.81%,Gengar,,lpc1994
171,leo7391,,6,2 - 2 - 0drop,60.69%,47.74%,Gengar,,leo7391
172,adamowen282,,6,2 - 3 - 0drop,55.24%,48.06%,Arceus Duraludon,,adamowen282
173,Brady Morgan,,6,2 - 2 - 0drop,54.86%,54.11%,Suicune Ludicolo,,blackninja
174,Reiji Nishiguchi,,6,2 - 3 - 0drop,54.67%,49.35%,Eternatus,,amere
175,Paulo Anderson,,6,2 - 4 - 0drop,53.70%,47.26%,Arceus Ice Rider,,fumikage
176,Zach Cohen,,6,2 - 3 - 0drop,53.02%,48.46%,Rapid Strike Malamar,,zachthemudkip
177,Henrique Gonçalves,,6,2 - 5 - 0drop,52.98%,43.82%,Gengar,,gatanashg
178,boosakk69,,6,2 - 4 - 0drop,51.62%,49.41%,Rapid Strike Malamar,,boosakk69
179,Jakeburnyeat,,6,2 - 2 - 0drop,50.99%,50.20%,Mew Genesect,,jakeburnyeat
180,Lime,,6,2 - 2 - 0drop,50.69%,48.97%,Dark Inteleon,,lime
181,AyNunez,,6,2 - 3 - 0drop,49.21%,50.77%,Durant,,aynunez
182,Dcintell,,6,2 - 3 - 0drop,48.89%,53.70%,Other,,dcintell
183,Gabriel Pino Semedo,,6,2 - 3 - 0drop,48.33%,50.96%,Mew Genesect,,gabrielsemedo
184,BoomerChin,,6,2 - 3 - 0drop,48.02%,44.64%,Leafeon Moltres,,boomerchin
185,ShuffleShuckle77,,6,2 - 2 - 0drop,47.92%,52.82%,Mew Genesect,,shuffleshuckle77
186,Marcelo P,,6,2 - 7 - 0,47.53%,45.27%,Rapid Strike Malamar,,marcelo1703
