Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
218,Sinvaas,,0,0 - 2 - 0drop,50.00%,55.56%,Zacian Ludicolo,,sinvaas
219,Artefy,,0,0 - 2 - 0drop,50.00%,52.78%,Umbreon Urshifu,,artefy
220,TCwhitedragon,,0,0 - 2 - 0drop,50.00%,52.00%,Coalossal,,tcwhitedragon
221,Legendaray,,0,0 - 2 - 0drop,50.00%,51.94%,Umbreon Urshifu,,legendaray
222,Descafeinado,,0,0 - 3 - 0drop,44.44%,52.78%,Sylveon,,descafeinado
223,TheDarkMarc,,0,0 - 3 - 0drop,44.44%,44.74%,Shadow Rider Calyrex,,thedarkmarc
224,Victor De Velasco,,0,0 - 2 - 0drop,41.67%,50.74%,Jolteon Inteleon,,victor91dv
225,timelord742,,0,0 - 6 - 0,41.67%,44.54%,Rayquaza Flaaffy,,timelord742
226,wantp,,0,0 - 6 - 0,40.28%,41.42%,Duraludon,,wantp
227,JDFrawley,,0,0 - 1 - 0drop,40.00%,46.67%,Zacian,,jdfrawley
228,Matthew Wright,,0,0 - 6 - 0,37.50%,44.22%,Urshifu Inteleon,,redpyro1266
229,GingerTCG,,0,0 - 6 - 0,37.50%,40.10%,Calyrex Inteleon,,gingertcg
230,TheSmashHitz,,0,0 - 2 - 0drop,33.33%,45.56%,Urshifu Inteleon,,thesmashhitz
231,James G,,0,0 - 6 - 0,33.33%,41.44%,Urshifu Moltres,,jamesg
232,AYAMEL060800,,0,0 - 6 - 0,33.33%,40.49%,Dragapult Inteleon,,ayamel060800
233,hugo2802,,0,0 - 6 - 0,31.94%,41.86%,Eternatus,,hugo2802
234,biels,,0,0 - 6 - 0,31.94%,41.67%,Calyrex Inteleon,,biels
235,Deresing,,0,0 - 2 - 0drop,29.17%,42.36%,Calyrex Inteleon,,deresing
