Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
83,jossisadork,,12,4 - 5 - 0,42.31%,47.15%,Other,,jossisadork
84,Striker422,,12,4 - 5 - 0,40.97%,48.81%,Chien-Pao Baxcalibur,,striker422
85,Josh Frink,,10,3 - 3 - 1drop,59.68%,50.69%,Lost Zone Box,,dreamjew
86,rosarios0818,,9,3 - 3 - 0drop,62.50%,55.12%,Giratina LZ Box,,rosarios0818
87,Rose L,,9,3 - 3 - 0drop,61.11%,55.50%,Gardevoir,,prisma
88,Luna Y,,9,3 - 3 - 0drop,55.74%,53.06%,Lost Zone Box,,pikachu369248
89,bra1n5torm,,9,3 - 4 - 0drop,55.74%,52.03%,Lost Zone Box,,bra1n5torm
90,ttuoscar,,9,3 - 2 - 0drop,55.56%,55.82%,Arceus Goodra,,ttuoscar
91,Atomos B,,9,3 - 4 - 0drop,54.99%,51.79%,Fusion Mew,,atomosbillings
92,DorianStotts,,9,3 - 3 - 0drop,54.38%,51.02%,Fusion Mew,,dorianstotts
93,W35K3R,,9,3 - 3 - 0drop,53.89%,54.61%,Chien-Pao Baxcalibur,,w35k3r
94,HeatWin,,9,3 - 5 - 0drop,52.95%,46.57%,Fusion Mew,,heatwin
95,Dracoisacat,,9,3 - 2 - 0drop,52.82%,53.11%,Mew Genesect,,dracoisacat
96,TheYoungJewels,,9,3 - 2 - 0drop,52.78%,55.19%,Lugia Archeops,,theyoungjewels
97,low k,,9,3 - 2 - 0drop,52.56%,53.13%,Chien-Pao Baxcalibur,,kienxun55
98,RobertBrianMM,,9,3 - 5 - 0drop,52.17%,46.38%,Fusion Mew,,robertbrianmm
99,bananaleks,,9,3 - 2 - 0drop,51.98%,51.64%,Gardevoir,,bananaleks
100,RiotTown,,9,3 - 3 - 0drop,51.80%,55.60%,Lugia Archeops,,riottown
101,Tiger700,,9,3 - 3 - 0drop,51.03%,49.85%,Ting-Lu,,tiger700
102,Foolishsophist,,9,3 - 3 - 0drop,50.93%,50.68%,Fusion Mew,,foolishsophist
103,blablaze,,9,3 - 2 - 0drop,50.56%,55.04%,Chien-Pao Baxcalibur,,blablaze
104,KsRain,,9,3 - 2 - 0drop,50.08%,56.42%,Chien-Pao Baxcalibur,,ksrain
105,Missmindy2337,,9,3 - 4 - 0drop,49.83%,49.49%,Giratina LZ Box,,missmindy2337
106,TaxiCabbage,,9,3 - 3 - 0drop,48.98%,49.56%,Reversal Gardevoir,,taxicabbage
107,KrazeeDavid,,9,3 - 5 - 0drop,48.29%,45.65%,Fusion Mew,,krazeedavid
108,CaioCapetinha,,9,3 - 3 - 0drop,45.32%,49.74%,Inteleon Urshifu,,caiocapetinha
109,Celoow,,9,3 - 3 - 0drop,44.09%,50.18%,Zoroark Box,,celoow
110,hgibbon13,,9,3 - 3 - 0drop,44.05%,53.74%,Lugia Archeops,,hgibbon13
111,Paul Margold,,9,3 - 3 - 0drop,43.97%,53.07%,Chien-Pao Baxcalibur,,pmplays1089
112,verkankeraar,,9,3 - 5 - 0drop,43.85%,47.39%,Other,,verkankeraar
113,piavgc,,9,3 - 3 - 0drop,43.69%,44.95%,Giratina LZ Box,,piavgc
114,Willie O,,9,3 - 3 - 0drop,42.13%,47.53%,Other,,kasterpd
115,Faquico,,9,3 - 5 - 0drop,40.76%,49.36%,Giratina LZ Box,,faquico
116,lunareris,,6,2 - 3 - 0drop,62.22%,49.21%,Giratina LZ Box,,lunareris
117,kenneth kinsman,,6,2 - 4 - 0drop,59.07%,48.57%,Lugia Archeops,,excalibur1478
118,Tomandome10,,6,2 - 1 - 0drop,57.41%,49.65%,Lost Zone Box,,tomandome10
119,rain,,6,2 - 3 - 0drop,56.75%,50.14%,Giratina LZ Box,,rain
120,Mijee,,6,2 - 3 - 0drop,55.00%,50.89%,Other,,mijee
121,Kenny Potter,,6,2 - 3 - 0drop,54.21%,51.12%,Gardevoir,,acetrainerkenny
122,Jonatan S,,6,2 - 2 - 0drop,53.65%,50.54%,United Wings,,jonson
123,Aidan M,,6,2 - 2 - 0drop,53.31%,46.12%,Reversal Gardevoir,,kingcobra
124,Famous94,,6,2 - 4 - 0drop,53.24%,52.83%,Gardevoir,,famous94
125,Gregson D,,6,2 - 3 - 0drop,52.78%,50.74%,Mew Genesect,,stakatattack
126,CHANG I-HSIANG,,6,2 - 2 - 0drop,52.48%,52.22%,Reversal Gardevoir,,ted31625
127,Danuwat Wantha,,6,2 - 3 - 0drop,52.22%,51.72%,Chien-Pao Baxcalibur,,guywantha
128,Will Forde,,6,2 - 2 - 0drop,52.08%,52.91%,Lugia Archeops,,supervsk
129,Gabriel Padinha,,6,2 - 3 - 0drop,51.39%,50.63%,Lost Box Charizard,,calkab
130,theBROTH,,6,2 - 4 - 0drop,51.17%,53.20%,Regidrago Box,,thebroth
131,Leonardo Walbrinch,,6,2 - 2 - 0drop,50.89%,51.71%,Lost Zone Box,,leorafaw
132,hbjtrevo,,6,2 - 2 - 0drop,50.69%,53.04%,Lugia Archeops,,hbjtrevo
133,DilloPillow,,6,2 - 2 - 0drop,50.00%,54.49%,Gardevoir,,dillopillow
134,Savid400,,6,2 - 3 - 0drop,50.00%,47.36%,Chien-Pao Baxcalibur,,savid400
135,Weston67,,6,2 - 3 - 0drop,49.29%,49.26%,Gardevoir,,weston67
136,Bailey C,,6,2 - 3 - 0drop,48.65%,55.18%,Arceus Regidrago,,baileycleavenger
137,Jared Grimes,,6,2 - 2 - 0drop,48.19%,52.12%,Chien-Pao Baxcalibur,,jaredlgrimes
138,JaguarPaw05,,6,2 - 4 - 0drop,46.96%,49.87%,Arceus Giratina,,jaguarpaw05
