deck,opposing_deck,t_url,date,winrate,games_played
Rapid Strike Malamar,Gengar,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Rapid Strike Malamar,Suicune Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Rapid Strike Malamar,Eternatus,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Jolteon Inteleon,Sylveon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.4,5
Jolteon Inteleon,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.19,16
Jolteon Inteleon,Suicune Ludicolo,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.86,14
Jolteon Inteleon,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,36
Jolteon Inteleon,Other,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.6,5
Jolteon Inteleon,Hoopa Genesect,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,2
Jolteon Inteleon,Gengar,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.25,8
Jolteon Inteleon,Flareon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Jolteon Inteleon,Umbreon Urshifu,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.42,19
Jolteon Inteleon,Victini Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Jolteon Inteleon,Zacian,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.45,11
Jolteon Inteleon,Eternatus,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.67,3
Jolteon Inteleon,Mew Genesect,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.41,41
Jolteon Inteleon,Inteleon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,3
Jolteon Inteleon,Leafeon Moltres,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,2
Jolteon Inteleon,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,8
Jolteon Inteleon,Leafeon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,2
Jolteon Inteleon,Blissey,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Jolteon Inteleon,Tornadus,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Jolteon Inteleon,Malamar (VMAX),https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Jolteon Inteleon,Single Strike Urshifu,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Jolteon Inteleon,Calyrex Alcremie,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Jolteon Inteleon,Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Jolteon Inteleon,Gengar Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Jolteon Inteleon,Duraludon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,2
Jolteon Inteleon,Suicune Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Jolteon Inteleon,Shadow Rider Calyrex,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Jolteon Inteleon,Boltund Flaaffy,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Jolteon Inteleon,Urshifu Moltres,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Suicune Ludicolo,Mew Genesect,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.4,25
Suicune Ludicolo,Gengar,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.25,4
Suicune Ludicolo,Rayquaza,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Suicune Ludicolo,Other,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,2
Suicune Ludicolo,Sylveon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,2
Suicune Ludicolo,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,8
Suicune Ludicolo,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.62,8
Suicune Ludicolo,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.07,14
Suicune Ludicolo,Leafeon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.8,5
Suicune Ludicolo,Zacian,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.33,3
Suicune Ludicolo,Gardevoir,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Suicune Ludicolo,Umbreon Urshifu,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,5
Suicune Ludicolo,Victini,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Suicune Ludicolo,Dragapult Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Suicune Ludicolo,Suicune Ludicolo,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,12
Suicune Ludicolo,Glaceon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Suicune Ludicolo,Inteleon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Suicune Ludicolo,Leafeon Moltres,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Suicune Ludicolo,Hoopa Genesect,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,2
Suicune Ludicolo,Umbreon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Suicune Ludicolo,Eternatus,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,2
Suicune Ludicolo,Urshifu Moltres,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Suicune Ludicolo,Duraludon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,2
Suicune Ludicolo,Single Strike Seviper,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Urshifu Inteleon,Suicune Ludicolo,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.38,8
Urshifu Inteleon,Mew Genesect,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.3,50
Urshifu Inteleon,Umbreon Urshifu,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.7,33
Urshifu Inteleon,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.59,17
Urshifu Inteleon,Leafeon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.4,5
Urshifu Inteleon,Zacian,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.45,11
Urshifu Inteleon,Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,2
Urshifu Inteleon,Leafeon Moltres,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,2
Urshifu Inteleon,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.81,16
Urshifu Inteleon,Other,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.43,7
Urshifu Inteleon,Gengar,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.75,12
Urshifu Inteleon,Ice Rider Calyrex,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,2
Urshifu Inteleon,Tornadus,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Urshifu Inteleon,Sylveon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.75,4
Urshifu Inteleon,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.48,58
Urshifu Inteleon,Rapid Strike Urshifu,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Urshifu Inteleon,Single Strike Seviper,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Urshifu Inteleon,Inteleon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.33,3
Urshifu Inteleon,Duraludon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,3
Urshifu Inteleon,Rapid Strike Malamar,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Urshifu Inteleon,Malamar (VMAX),https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Urshifu Inteleon,Gengar Umbreon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.75,4
Urshifu Inteleon,Dracozolt,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.75,4
Urshifu Inteleon,Hoopa Genesect,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Urshifu Inteleon,Calyrex Alcremie,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,4
Urshifu Inteleon,Suicune Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,2
Urshifu Inteleon,Urshifu Moltres,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,2
Urshifu Inteleon,Blissey,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Urshifu Inteleon,Morpeko,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Urshifu Inteleon,Boltund Flaaffy,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,2
Urshifu Inteleon,Eternatus,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.33,3
Urshifu Inteleon,Victini Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Urshifu Inteleon,Gardevoir,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,2
Urshifu Inteleon,Victini,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Urshifu Inteleon,Umbreon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Zacian,Mew Genesect,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.41,41
Zacian,Gengar,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.43,7
Zacian,Other,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,2
Zacian,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.55,11
Zacian,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.71,7
Zacian,Suicune Ludicolo,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.67,3
Zacian,Umbreon Urshifu,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.67,12
Zacian,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.55,11
Zacian,Metagross,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,2
Zacian,Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Zacian,Hoopa Genesect,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,2
Zacian,Eternatus,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,2
Zacian,Dragapult Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Zacian,Dracozolt,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,2
Zacian,Inteleon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,2
Zacian,Gardevoir,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Zacian,Morpeko,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Zacian,Galarian Weezing,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Zacian,Sylveon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,2
Zacian,Shadow Rider Calyrex,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Zacian,Gengar Umbreon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,2
Zacian,Boltund Flaaffy,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Zacian,Rapid Strike Malamar,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.33,3
Zacian,Gengar Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Zacian,Leafeon Moltres,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Zacian,Zacian,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,8
Zacian,Urshifu Moltres,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,2
Zacian,Duraludon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Zacian,Suicune Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Urshifu Moltres,Umbreon Urshifu,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.43,7
Urshifu Moltres,Leafeon Moltres,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Urshifu Moltres,Single Strike Seviper,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Urshifu Moltres,Mew Genesect,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.55,22
Urshifu Moltres,Rapid Strike Malamar,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.67,3
Urshifu Moltres,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,2
Urshifu Moltres,Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Urshifu Moltres,Hoopa Genesect,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,2
Urshifu Moltres,Ice Rider Calyrex,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Urshifu Moltres,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,2
Urshifu Moltres,Gengar,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,4
Urshifu Moltres,Duraludon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Urshifu Moltres,Dracozolt,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Urshifu Moltres,Galarian Weezing,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Urshifu Moltres,Leafeon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,2
Urshifu Moltres,Suicune Ludicolo,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Urshifu Moltres,Zacian,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,2
Urshifu Moltres,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Urshifu Moltres,Eternatus,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Eternatus,Mew Genesect,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.33,9
Eternatus,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,3
Eternatus,Boltund Flaaffy,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,2
Eternatus,Umbreon Urshifu,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.67,3
Eternatus,Single Strike Seviper,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Eternatus,Zacian,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,2
Eternatus,Other,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.4,5
Eternatus,Glaceon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Eternatus,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.67,3
Eternatus,Gengar,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Eternatus,Dhelmise Rillaboom,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Eternatus,Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Eternatus,Leafeon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Eternatus,Suicune Ludicolo,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,2
Eternatus,Leafeon Moltres,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Eternatus,Ice Rider Calyrex,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Eternatus,Urshifu Moltres,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Eternatus,Rapid Strike Malamar,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Gengar,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.62,8
Gengar,Gengar,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.4,10
Gengar,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.17,12
Gengar,Gengar Umbreon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.67,3
Gengar,Sylveon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.2,5
Gengar,Mew Genesect,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.57,23
Gengar,Zacian,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.57,7
Gengar,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.6,5
Gengar,Suicune Ludicolo,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,4
Gengar,Duraludon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,2
Gengar,Single Strike Seviper,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,3
Gengar,Suicune Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Gengar,Dragapult (Infiltrator),https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Gengar,Inteleon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,2
Gengar,Single Strike Urshifu,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,2
Gengar,Boltund Flaaffy,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,2
Gengar,Urshifu Moltres,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,4
Gengar,Rapid Strike Urshifu,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Gengar,Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Gengar,Umbreon Urshifu,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.42,12
Gengar,Dracozolt,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Gengar,Eternatus,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Gengar,Dragapult Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Gengar,Victini,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Gengar,Shadow Rider Calyrex,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Gengar,Leafeon Moltres,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.67,3
Gengar,Rapid Strike Malamar,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Gengar,Weezing Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,2
Gengar,Hoopa Genesect,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Umbreon Urshifu,Inteleon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.43,7
Umbreon Urshifu,Sylveon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,7
Umbreon Urshifu,Jolteon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.53,19
Umbreon Urshifu,Leafeon Moltres,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,1
Umbreon Urshifu,Zacian,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.33,12
Umbreon Urshifu,Boltund Flaaffy,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.6,5
Umbreon Urshifu,Mew Genesect,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.51,71
Umbreon Urshifu,Calyrex Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.29,17
Umbreon Urshifu,Eternatus,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.33,3
Umbreon Urshifu,Victini,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,3
Umbreon Urshifu,Galarian Weezing,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Umbreon Urshifu,Urshifu Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.3,33
Umbreon Urshifu,Calyrex Alcremie,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Umbreon Urshifu,Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,2
Umbreon Urshifu,Other,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.78,9
Umbreon Urshifu,Umbreon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.5,2
Umbreon Urshifu,Urshifu Moltres,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.57,7
Umbreon Urshifu,Glaceon Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,1.0,1
Umbreon Urshifu,Rapid Strike Malamar,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.33,3
Umbreon Urshifu,Weezing Inteleon,https://play.limitlesstcg.com/tournament/6169ac16a36b860ab21e0e7d/,2021-12-06,0.0,2
