Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
86,Axel Godoy,,12,4 - 3 - 0drop,62.57%,56.56%,Mew Genesect,,raxelgt
87,CrispyQuali,,12,4 - 3 - 0drop,60.83%,58.97%,Blissey,,crispyquali
88,Ashrios21,,12,4 - 5 - 0,60.05%,53.19%,Blissey,,ashrios21
89,Huffer,,12,4 - 3 - 0drop,58.89%,52.69%,Arceus Inteleon,,huffer
90,Anti,,12,4 - 3 - 0drop,57.10%,57.11%,Mew Genesect,,anti
91,Cerdas96,,12,4 - 4 - 0drop,56.60%,53.64%,Whimsicott,,cerdas96
92,timelord742,,12,4 - 3 - 0drop,55.95%,56.79%,Calyrex Inteleon,,timelord742
93,ppa0405,,12,4 - 5 - 0,55.25%,52.50%,Mew Genesect,,ppa0405
94,PLepine,,12,4 - 3 - 0drop,55.16%,55.60%,Mew Genesect,,plepine
95,Mcalmic,,12,4 - 3 - 0drop,54.13%,54.28%,Palkia Inteleon,,mcalmic
96,grimmshady98,,12,4 - 5 - 0,53.09%,49.69%,Sylveon,,grimmshady98
97,Ciulla,,12,4 - 3 - 0drop,52.94%,53.88%,Arceus Inteleon,,ciulla
98,lindsayrosecup,,12,4 - 3 - 0drop,52.30%,52.64%,Palkia Inteleon,,lindsayrosecup
99,Juffimax,,12,4 - 3 - 0drop,51.83%,55.45%,Blissey,,juffimax
100,DRDYX,,12,4 - 2 - 0drop,51.76%,55.06%,Darkrai,,drdyx
101,Josh Stapler,,12,4 - 5 - 0,51.36%,48.62%,Palkia Inteleon,,aestheticallyjosh
102,Roger Ramjit,,12,4 - 3 - 0drop,51.23%,55.92%,Palkia Inteleon,,smokeyslim718
103,Ahll1207,,12,4 - 5 - 0,50.99%,47.07%,Calyrex Inteleon,,ahll1207
104,Ludvig P,,12,4 - 3 - 0drop,50.71%,53.15%,Other,,ludvig4
105,KOZ,,12,4 - 3 - 0drop,49.96%,56.01%,Arceus Malamar,,koz
106,JoiseJo,,12,4 - 3 - 0drop,49.44%,54.22%,Regis,,joisejo
107,PCGMcaceres,,12,4 - 5 - 0,48.49%,51.84%,Samurott Weezing,,pcgmcaceres
108,Jacob775,,12,4 - 4 - 0drop,46.97%,49.23%,Arceus Inteleon,,jacob775
109,adao18,,12,4 - 4 - 0drop,45.97%,52.23%,Arceus Malamar,,adao18
110,Dadmistaken,,12,4 - 5 - 0,45.39%,48.99%,Blissey,,dadmistaken
111,Juan Candisano,,12,4 - 3 - 0drop,45.24%,54.24%,Palkia Inteleon,,juankcandi
112,brian199988,,12,4 - 2 - 0drop,44.63%,54.39%,Urshifu Inteleon,,brian199988
113,SwineOmite,,12,4 - 5 - 0,34.57%,42.44%,Arceus Lycanroc,,swineomite
114,DeddyWong,,11,3 - 4 - 2,58.10%,48.19%,Frosmoth Inteleon Box,,deddywong
115,Ace702,,11,3 - 2 - 2drop,42.63%,52.12%,Arceus Inteleon,,ace702
116,RaulChan,,10,3 - 5 - 1,48.09%,44.91%,Palkia Inteleon,,raulchan
117,Dylancoto192007,,9,3 - 3 - 0drop,62.76%,53.70%,Arceus Duraludon,,dylancoto192007
118,Null,,9,3 - 2 - 0drop,62.44%,55.08%,Blissey,,null
119,SirSyniister,,9,3 - 3 - 0drop,60.45%,52.12%,Arceus Duraludon,,sirsyniister
120,banoonw,,9,3 - 4 - 0drop,60.11%,52.42%,Other,,banoonw
121,Pokechamp13,,9,3 - 2 - 0drop,57.06%,51.63%,Malamar (VMAX),,pokechamp13
122,jaket34,,9,3 - 3 - 0drop,56.93%,51.85%,Arceus Duraludon,,jaket34
123,savg1000,,9,3 - 3 - 0drop,56.47%,47.65%,Mew Genesect,,savg1000
124,Jonathan Patricio Ch.,,9,3 - 3 - 0drop,55.56%,53.33%,Machamp,,jonah2705
125,Asher8282879,,9,3 - 2 - 0drop,55.08%,56.18%,Arceus Inteleon,,asher8282879
126,Bjade,,9,3 - 2 - 0drop,54.76%,53.26%,Palkia Inteleon,,bjade
127,ZHEloveyou,,9,3 - 2 - 0drop,54.44%,59.99%,Palkia Inteleon,,zheloveyou
