Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
25,AtiumShadow,,19,6 - 4 - 1drop,60.00%,52.00%,Arceus Inteleon,,atiumshadow
26,ChaloZamorano,,19,6 - 3 - 1drop,60.00%,51.00%,Arceus Inteleon,,chalozamorano
27,Hman,,18,6 - 3 - 0,71.16%,56.77%,Rapid Strike Malamar,,hman
28,Pegasus2000,,18,6 - 3 - 0,63.78%,57.34%,Eternatus,,pegasus2000
29,Jesse Parker,,18,6 - 3 - 0,62.24%,55.02%,Gengar,,jdparker11
30,Matthew23,,18,6 - 3 - 0,58.20%,55.83%,Jolteon Inteleon,,matthew23
31,Angry,,18,6 - 3 - 0,57.43%,57.26%,Arceus Inteleon,,angry
32,Henrique Jorge,,18,6 - 3 - 0,57.43%,53.46%,Mew Genesect,,hbjtrevo
33,jsstarr,,18,6 - 3 - 0,56.31%,52.59%,Mew Genesect,,jsstarr
34,Takuto,,18,6 - 3 - 0,54.00%,56.28%,Mew Genesect,,takuto
35,Nightspear89,,18,6 - 3 - 0,49.99%,53.14%,Arceus Inteleon,,nightspear89
36,caprasaur,,18,6 - 3 - 0,49.38%,55.54%,Eternatus,,caprasaur
37,Melanie S,,18,6 - 3 - 0,48.81%,54.62%,Rapid Strike Malamar,,xshadowsxedgex
38,Mikesun021,,18,6 - 3 - 0,46.42%,55.07%,Arceus Malamar,,mikesun021
39,OzzyOz,,18,6 - 3 - 0,45.37%,50.79%,Arceus Malamar,,ozzyoz
40,Kashvinder Singh,,16,5 - 3 - 1,51.36%,50.90%,Arceus Inteleon,,kashmann27
41,Infuriat3d,,16,5 - 3 - 1,35.80%,49.75%,Whimsicott,,infuriat3d
42,Emanuele Del Sorbo,,15,5 - 3 - 0drop,65.49%,54.95%,Arceus Charizard,,erglis91
43,LamitoRP,,15,5 - 4 - 0,61.88%,53.01%,Rapid Strike Malamar,,lamitorp
44,Kelvin D,,15,5 - 3 - 0drop,61.83%,55.24%,Mew Genesect,,keidee96
45,ToF Luis E,,15,5 - 3 - 0drop,61.36%,54.68%,Arceus Duraludon,,fester131313
46,ChapoPlay,,15,5 - 4 - 0,58.94%,53.18%,Arceus Inteleon,,chapoplay
47,elic651,,15,5 - 2 - 0drop,58.69%,60.63%,Arceus Inteleon,,elic651
48,Jervis382000,,15,5 - 4 - 0,58.54%,54.71%,Mew Genesect,,jervis382000
49,Lave508,,15,5 - 3 - 0drop,58.47%,56.32%,Suicune Ludicolo,,lave508
50,AndyGantner,,15,5 - 3 - 0drop,57.29%,56.16%,Mew Genesect,,andygantner
51,mikemrtn,,15,5 - 3 - 0drop,55.89%,56.38%,Dark Arceus,,mikemrtn
52,JacePatrick,,15,5 - 4 - 0,52.60%,48.33%,Dark Arceus,,jacepatrick
53,Liam Kidd,,15,5 - 4 - 0,51.30%,51.03%,Arceus,,liamkidd
54,geekgamesSBO,,15,5 - 4 - 0,50.74%,50.19%,Arceus Lycanroc,,geekgamessbo
55,Hayden Matthews,,15,5 - 4 - 0,50.11%,49.97%,Arceus Inteleon,,hdos39
56,Jorden Hamilton,,15,5 - 3 - 0drop,48.43%,52.22%,Suicune Ludicolo,,jordenhamiltontcg
57,goopygoop123,,15,5 - 4 - 0,47.65%,51.40%,Arceus Malamar,,goopygoop123
58,Lygars,,15,5 - 4 - 0,46.42%,54.44%,Mew Genesect,,lygars
59,Lime,,15,5 - 3 - 0drop,46.17%,53.49%,Arceus Inteleon,,lime
60,NFTJeff,,15,5 - 4 - 0,44.00%,51.31%,Urshifu Inteleon,,nftjeff
61,PokemonDanFanTCG,,15,5 - 4 - 0,43.88%,50.95%,Arceus Malamar,,pokemondanfantcg
62,tick,,15,5 - 4 - 0,43.33%,49.23%,Mew Genesect,,tick
63,BeamMeUp,,15,5 - 4 - 0,43.19%,49.18%,Arceus Inteleon,,beammeup
64,GuiPalitos,,15,5 - 4 - 0,40.04%,49.55%,Umbreon Urshifu,,guipalitos
65,BarrazaMila321,,15,5 - 4 - 0,39.42%,47.11%,Arceus,,barrazamila321
66,nuriacbt77,,13,4 - 4 - 1,48.43%,45.38%,Rapid Strike Malamar,,nuriacbt77
67,mkirby,,13,4 - 4 - 1,43.98%,50.41%,Mew Genesect,,mkirby
68,ColinFerguson,,12,4 - 5 - 0,64.07%,51.41%,Mew Genesect,,colinferguson
69,Gabriel Adriano,,12,4 - 3 - 0drop,59.92%,56.69%,Arceus Inteleon,,iteba
